id;cpf;tipo_inscricao;numero_inscricao;data_admissao;data_encerramento;cbo_codigo;competencia;pendencias;created_at;updated_at
ad429a8a-6839-486f-b7f7-02c0d688d18c;66928923504;CNPJ;8,45258E+13;11/07/2020;;252210;2024-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
3e7621f7-14af-4614-80c3-117a24cf6154;77403683935;CEI;9,96686E+11;19/02/2011;26/04/2012;252505;2024-10;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
a8fc366c-9b5e-4ece-952c-ba3971c6137d;26852497372;CEI;7,05793E+11;19/04/2025;;261105;2025-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
f54ab2d1-0439-4132-94b4-3ebabd4bb271;90722362544;CAEPF;2,29078E+13;19/03/2014;;261105;2024-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
c8424ac2-609d-479d-9a7d-6a18af63c9b9;94549432004;CAEPF;5,07222E+13;20/03/2013;;422105;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e7f56c38-c3b4-4142-a9e8-f31fd27086a3;47159138872;CAEPF;9,0025E+13;01/11/2022;;142205;2024-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
8e69c22f-be80-4c0a-95df-d7ec7330f218;50070411140;CAEPF;8,06733E+13;14/12/2020;;142205;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
9ce6233b-dd05-4ba3-9d61-117a95e5e925;45013301122;CNPJ;8,20316E+13;11/02/2012;08/08/2021;241205;2024-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
c9da9c03-741d-4174-bfbf-516fe2deb54d;42285444524;CEI;3,90218E+11;08/02/2022;;521110;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
8b715b80-3ec9-4302-a85e-09adfb497d98;42956776045;CNPJ;4,48414E+13;31/08/2024;;354120;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
74f68cf5-31df-4b74-ba9d-9b022108ef00;98234155369;CNPJ;7,70726E+13;08/11/2012;;214630;2025-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
9a80e70c-d19c-491e-ab25-d837020f431b;16457762476;CAEPF;1,10873E+13;15/11/2016;;214505;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
8c7cce10-65d0-4ba5-ac66-5a7cb5264e9c;89983626438;CEI;4,88048E+11;26/05/2018;;422105;2025-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
dbaa5a83-0c3a-459f-b64e-29e82a48ed1a;667656332;CEI;4,03583E+11;26/01/2019;;252505;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
038afab8-063c-4c95-be23-017f6c23d726;5696370233;CEI;7,84068E+11;01/08/2017;07/12/2023;142205;2023-12;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
f15f89b7-be2a-4821-8a3e-27fa5352807e;56423738467;CEI;5,62821E+11;24/12/2013;31/03/2014;252210;2024-04;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
7ba79993-474a-4e85-96ac-c479140d62f0;99562272699;CNPJ;5,4921E+12;10/02/2017;;411005;2024-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
aff86777-0dd7-4359-8975-4349e196c4f6;44212331616;CEI;1,33008E+11;02/11/2010;;142205;2023-06;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
8438e6a6-e030-4243-9f93-c906cd6ecd23;87116573836;CAEPF;4,39067E+12;11/09/2020;06/12/2022;142410;2023-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
b0f6616b-190c-47ee-81d1-83f6f32a3046;39785164039;CNPJ;6,04161E+13;02/01/2013;;142305;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
106db095-d865-4555-ab03-e4853f7fd015;12095116810;CEI;8,70688E+11;30/10/2010;;252210;2025-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
bbc9c60f-356a-46fb-aa74-387b33d46c98;87782253373;CNPJ;7,75178E+13;12/06/2016;;142410;2023-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
2c260421-6def-4b2e-9025-d8c6e87c8066;89983626438;CAEPF;8,27853E+13;20/01/2023;02/04/2025;142105;2023-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
945559a1-f344-4331-a0e1-50aacf70203c;91720303800;CNPJ;3,92749E+13;06/10/2021;;214505;2024-12;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
bd405a44-4e7a-4055-8055-1ace28e78180;99850608650;CAEPF;8,75611E+13;24/06/2018;;214630;2025-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
3ef10adb-1be6-4679-9124-ac42cfa741cc;91754693679;CAEPF;7,00347E+13;17/09/2014;07/10/2015;521110;2024-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
ff6c855e-c659-4367-bb3f-2ea5596f9df5;83245978081;CAEPF;8,36512E+13;08/07/2025;;261105;2025-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
673ce2b8-e6b6-44d1-afb5-2d502961430a;2956897659;CNPJ;3,32149E+13;25/01/2021;;142305;2025-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
2bc3952d-1d3d-4d88-a128-c7a885da9397;61437337163;CAEPF;9,80628E+13;08/03/2015;;142305;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
8768dd91-ce93-466e-8adc-3809973f4c2a;98764744809;CNPJ;4,44302E+13;16/08/2014;19/04/2023;354805;2025-08;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
6d181c9c-1e6c-4aa4-a3b1-96aa2e203e1a;33863514092;CAEPF;5,3023E+13;17/01/2017;;142105;2023-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
c04ee3bd-0670-4b79-942e-15638e281b15;72401526420;CAEPF;6,10028E+13;06/09/2021;;422105;2024-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
82dda01f-d608-4a21-a591-0bf9ecc92138;77819616172;CNPJ;3,41134E+13;01/05/2025;15/07/2025;252505;2023-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
3b948934-b1be-4883-ba78-a63bfd24c1dc;60731016513;CAEPF;9,59673E+12;24/09/2023;;241205;2024-07;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
bc66e9a6-d3c0-4cf4-95eb-5fcbf9ecf022;11089425635;CNPJ;2,21242E+13;07/05/2011;;354805;2024-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
4263ce22-5a7f-4787-8273-efec2f935312;44675002510;CEI;1,22954E+11;19/06/2019;;261105;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
fe39a58f-fd79-4089-bd99-b8ad0ecbfbcd;59781227761;CEI;3,88724E+11;19/07/2017;;422105;2025-09;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
0cd1e0b5-5910-4c3b-8c59-a1c45294455d;55255925845;CEI;5,35617E+11;26/05/2013;;252210;2024-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
46c2b761-33f0-4d26-b4b4-e8024f3603bb;45013301122;CAEPF;8,94126E+13;24/09/2010;;241205;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
4db1d897-8427-4b6d-a8a8-c048b3b91911;93434716700;CAEPF;1,1177E+13;29/11/2010;;142305;2024-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
cbd3d3b5-6c58-49d0-99ab-a41aa1436456;94882237660;CEI;5,51196E+11;17/07/2021;;142305;2023-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
9417356a-2aba-443f-8895-51d0de9ca770;82077279265;CNPJ;9,57608E+13;24/03/2013;;521110;2024-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
5b843405-052e-4ccf-ace7-87786c9c880f;15421167917;CEI;7,41698E+11;27/12/2021;;142305;2025-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
5ce9eb74-3aa7-4ca2-bef3-3d1eccb2dcbe;12291718860;CNPJ;8,8138E+13;07/02/2022;;241205;2023-04;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
97c78645-f0b4-41ab-a6aa-a5670b2287f0;9803266802;CEI;6,03174E+11;06/09/2016;17/11/2023;142410;2025-08;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
3f70a140-ce73-4850-b7e9-7737cda9212d;83482241813;CNPJ;1,79755E+13;11/06/2016;31/01/2024;142105;2025-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
6d18ee4a-d62c-4012-a938-0cb4cb701e86;86715514666;CAEPF;5,91365E+13;10/11/2011;;142205;2023-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
70252c0c-cd4c-4e9a-aedb-a7e842ed6421;10251056481;CEI;3,4665E+11;02/10/2020;;261105;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
a5d37399-4ca9-4893-9f7c-543ed9ab7ec1;23598854137;CAEPF;4,51848E+13;24/03/2012;;142105;2024-12;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
88650bf8-b941-4375-8009-215690098e62;39625217207;CNPJ;5,67664E+13;13/01/2022;;411005;2023-02;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
0621db3b-1670-47d6-ac18-d1bfce1a35bb;35360031689;CEI;40015390567;04/04/2013;;252505;2025-08;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
85b0e3c3-c8cc-4e6d-9ade-368b83c412a7;49363857433;CNPJ;4,03259E+13;09/10/2015;;422105;2023-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
51910099-b4d2-499e-b370-5b07b93ac1fa;80733532705;CEI;5,9422E+11;03/01/2010;03/01/2018;214505;2025-06;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
74932fca-be3d-492a-add8-9cb5f76d8d18;16238888679;CEI;3,40245E+11;28/01/2021;;252505;2023-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
b0bc4010-798a-4cc8-ba5b-d670668edd2e;55810826008;CEI;4,62877E+11;04/02/2019;;142105;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
81cf7d78-8dea-4ad6-bd93-2065be74b60b;56423738467;CAEPF;8,73237E+13;25/03/2022;;354805;2025-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
08430a38-ecb5-4a70-b7d2-8882977be284;33687375978;CNPJ;9,28024E+13;12/07/2012;;354805;2023-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
9d9c02fb-74d1-442e-8feb-dd4182d5cbd0;6996405041;CNPJ;6,33126E+13;18/01/2021;;241205;2024-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
f4cbf92f-3fbb-4241-a1a5-2f935e89e5b1;30084033959;CEI;1,77066E+11;03/08/2014;;142410;2024-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
51748259-41bf-4615-9a21-a6a88eac86d2;40025770829;CEI;8,46683E+11;03/04/2025;;261105;2025-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
d7b9208b-7266-4e5b-a01b-5e4e25fcdfc1;17471102721;CNPJ;8,01985E+13;03/12/2020;02/02/2022;521110;2023-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
35a1d7c8-6298-4f75-9a64-7192a73f61d1;42031404636;CAEPF;5,20082E+13;06/10/2019;;354805;2023-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
925a128c-94f9-4268-b9f3-250a64bb1f5b;87782253373;CAEPF;5,91229E+12;26/01/2022;;261105;2023-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
f82bcef8-5e88-4ac2-bd94-aec0b4e4197d;46037538379;CAEPF;2,76552E+13;30/07/2014;;142305;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e8ea88d8-1775-44dc-a4be-7155ee3091d5;67757503400;CEI;3,22135E+11;21/02/2013;;142305;2023-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
407bc231-365e-4709-af40-11be7ec1be1d;65916180667;CAEPF;6,00879E+13;19/09/2024;;252210;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
b19ecd0b-96e3-449d-ba58-c614977960a9;93483498648;CEI;4,52599E+11;14/11/2010;;354805;2024-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
2738986b-4ab7-4098-abe2-b6e43cb2a90a;87967471296;CEI;4,50957E+11;08/03/2023;21/09/2025;261105;2023-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e4ff4761-c0ab-4b53-b79a-880fe41f1b4f;98234155369;CEI;1,95654E+11;31/03/2020;;354120;2025-02;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
3b83c734-947c-4487-b803-a247aac1c30c;5462189540;CEI;1,50642E+11;16/12/2020;;354805;2024-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
0e4d5de5-a0f1-4fba-b875-5ebe94155a1c;63029011038;CEI;1,63789E+11;12/07/2011;;214505;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
97e62541-ffcf-4a8d-a292-9c29049fd29e;77403683935;CNPJ;7,10359E+13;11/05/2012;;142305;2024-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
03a07e92-be3b-4bc5-8058-aefea8a57e1a;68362431407;CAEPF;7,51458E+13;26/08/2013;;252505;2024-11;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
e9ab6ee0-5c8a-4f1f-a22e-6b4cb4ffb2f1;69752849032;CEI;6,4657E+11;06/11/2013;;422105;2025-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
390d02fd-9873-45b0-979d-8c5525e1df18;94555623754;CNPJ;8,74912E+13;19/05/2023;;422105;2024-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
4f9bf23c-23be-477a-aa61-b204f4307b2a;53519133997;CEI;4,44873E+11;24/05/2010;;142305;2025-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
cc7169b9-90b9-4e81-ad7e-a2f6cd04f8e4;90474499677;CEI;1,22348E+11;07/07/2018;;411005;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
688b16e6-5239-4492-8f71-26a13adbfd46;114496161;CAEPF;5,71839E+11;27/04/2022;;142205;2024-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
81685c53-56f4-4061-9519-b18dd384b2d7;89165198379;CAEPF;4,72853E+13;08/07/2015;;354120;2023-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e24daa55-30cc-4ece-8722-84b82529ac4f;33372861868;CAEPF;6,99673E+12;10/10/2019;;142305;2023-03;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
c954df7d-e98f-4a4c-85ea-db2580e920ba;24119455661;CAEPF;7,96395E+12;22/06/2024;;411005;2023-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
fdfde6e9-b9b0-4445-9ea2-a198ea60feb2;57266209331;CNPJ;5,80816E+13;24/08/2016;;142305;2024-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
6c58927a-a53a-4789-a76b-10e379d64be6;36248355568;CEI;8,79459E+11;02/02/2012;;214630;2024-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
92e8dee7-e545-46ed-8b0e-4a708dd55efd;65784917676;CEI;92332500944;29/08/2019;;142105;2023-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
bc3670df-d657-4c03-9b55-cd24d38c2293;85047836185;CNPJ;2,07095E+13;23/11/2014;21/08/2022;411005;2024-04;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
78024787-7806-4ca6-a004-cf23ce991f6b;50652676260;CAEPF;6,20345E+13;03/05/2014;;252210;2023-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
15953c1e-69de-4d19-9288-382ecffe5aac;63717625756;CNPJ;7,66186E+13;13/04/2021;14/03/2022;252210;2023-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
6fcb5906-16a4-4b26-818c-609c86c6bdc4;47102675372;CAEPF;3,01321E+13;20/01/2025;;241205;2024-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e550640e-22bf-41d4-8f57-c263972cdfea;4774280372;CEI;1,71872E+11;24/11/2011;;252505;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
a0156369-e68f-4d29-bbea-6b8cba4110e3;91110289634;CEI;9,50606E+11;13/02/2012;;214505;2024-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
70ba9146-e539-4be1-82e3-96e0562397af;31220199575;CEI;6,1526E+11;28/05/2020;;521110;2024-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
dab7a5d5-630d-40a1-9ed6-8f51627f3b42;1329539788;CEI;3,6901E+11;22/09/2014;06/07/2017;214505;2025-08;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
7f967eb9-8905-4dcb-9d60-a0be6e22e009;32176114469;CAEPF;1,72056E+13;06/01/2021;;142105;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
d326d7de-b3aa-42b5-bf48-a3989abb6c5d;31416698566;CAEPF;2,04792E+13;18/02/2020;;142305;2024-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
5590e4d9-0b44-4efe-aa79-4b4062e965dd;11115817116;CEI;3,9054E+11;31/01/2012;;422105;2023-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
5ae8359f-9232-4d2f-8209-310f6e619c06;82325655865;CEI;9,52662E+11;06/10/2016;;422105;2024-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
a6f2cdbb-6bd9-4431-9b7b-1f7232664c7b;8982265465;CEI;4,52508E+11;03/01/2020;;142305;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
030e1d8f-f555-445d-b5c8-d1dee48a62b5;12028285826;CNPJ;2,33038E+13;04/10/2013;;422105;2024-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
a9ff3ba2-2b5b-4793-a299-2f855876f316;7919564824;CNPJ;8,89297E+13;13/03/2011;10/07/2022;354805;2024-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
b7b15344-937e-4876-b1ea-a27670b3c0f0;91869816765;CNPJ;8,70345E+13;26/01/2024;;142305;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
94e12fa5-7d26-41fe-b6e1-2a6cc7ff42b6;87693612238;CAEPF;8,29004E+13;24/05/2019;;142105;2025-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
d45b933e-8336-4be7-8c0e-03174f36ca03;66816598881;CAEPF;7,08218E+13;22/08/2016;;521110;2023-12;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
943d90c7-9c78-4007-b457-63179d68cb3b;60124840540;CAEPF;4,8188E+13;03/07/2023;19/07/2024;142410;2024-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
55e9450c-56d9-4296-9ce0-f982fcc1fef1;91133256554;CNPJ;2,30354E+13;30/08/2024;05/06/2025;142105;2024-04;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
5144fe18-2664-42b6-ba7f-538000fc2f25;49225818807;CEI;8,98164E+11;13/08/2019;;142410;2024-12;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
29f5dd01-d360-42ea-bf02-8bfa2e1481ce;92420712501;CNPJ;3,73527E+13;02/05/2025;;241205;2025-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
77dedeee-e64d-4133-8783-9d6c3dc607f7;21906441863;CNPJ;8,6121E+12;04/07/2011;;142205;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e8233095-2c19-48f4-b306-b81195195c3d;96402395269;CEI;4,0462E+11;20/09/2014;;411005;2025-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
93daff38-2c81-43bd-aa44-b848f0944cbd;16758164250;CNPJ;3,40617E+13;11/07/2013;;354805;2025-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
ca3220d1-1329-4e2d-9611-364e5752570b;95590798590;CEI;5,43823E+11;05/08/2022;04/04/2025;252210;2023-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
b6630057-cde8-4dfc-aec2-0c29dfbdac1f;70244049653;CEI;7,09602E+11;06/09/2015;;214505;2023-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
662ed734-5a24-4ca3-964e-370b7dcd3628;15421167917;CAEPF;7,41807E+13;21/02/2018;08/02/2024;521110;2025-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
7f60b110-c1d2-46cb-bfd4-6366ca710656;71336997028;CEI;4,37994E+11;30/07/2024;;142305;2024-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
fe499b26-e9e6-4e6b-9094-de4e1dd13761;14509036221;CAEPF;5,12928E+13;12/10/2012;;142205;2023-11;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
97ca6497-08ea-4490-9e9a-e20bf577ac66;43262867926;CEI;6,52649E+11;14/10/2014;07/01/2020;521110;2025-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
184a5477-5078-476d-835e-7f3c425267fc;81028541201;CEI;9,15068E+11;16/07/2019;;261105;2023-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
2c34957a-8311-4674-822f-9a12891e1e4c;13185089162;CAEPF;9,96508E+12;15/05/2011;;214505;2024-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
0ed3d602-f3bc-42e8-9c59-dde4ccda49cf;30789464608;CAEPF;1,35428E+13;20/04/2016;;521110;2025-02;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
6b0188fc-1884-4081-9fef-4522138ccad7;83898619419;CAEPF;4,00001E+13;16/02/2021;;261105;2024-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
09aff815-03a1-4415-9fc2-fd3d73fe37b0;36617241851;CEI;2,90357E+11;05/02/2016;07/09/2023;354805;2023-08;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
c1e805d8-2267-4d79-87ef-6902707889ad;71702584046;CEI;2,53544E+11;13/07/2023;;422105;2025-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
0361ec38-9ba9-43b9-8d83-fcdbbb84990c;54603269315;CAEPF;7,51785E+13;06/07/2018;;214630;2024-01;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
8ef88d19-1914-44ab-a431-3627ff59a10d;53409299149;CNPJ;6,84271E+13;03/06/2017;;142105;2025-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
2dca84f8-c915-42a7-84a9-4a4cc06141f1;70726406732;CNPJ;3,59941E+13;31/03/2014;05/11/2024;214505;2025-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
b0a66f49-05a4-4258-8a24-a6976062280c;87116573836;CEI;2,29242E+11;27/09/2013;;521110;2023-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
